source,sentiment_label,engagement,text,has_action_keywords,date_parsed
tiktok,Negatif,11.0,"saddam hussein nya indonesia ,ga ada rakyat yg mengeluh di bawah kepemimpinannya",False,2025-12-22 06:41:17
threads,Negatif,11.0,"sepakat sekali, mendukung meritokrasi. PNS yang lulus itu pinter pinter, harusnya yang mimpin juga. bukan malah melayani orang yang nggak tau jalannya mau kemana, alih alih bisa jalan sendiri kebanyakan disetir dan setor partainya. akhirnya pimpinan daerah hanya jadi simbol yang kerja ya sekda dan seterusnya. padahal ada STPDN yang lulusannya diproyeksikan untuk itu.",True,2026-01-02 19:26:20
tiktok,Netral,11.0,Gubernur tertoop🥰🥰🥰,False,2026-01-04 18:22:01
tiktok,Negatif,11.0,"kalian menuntut untuk sopan?, lihat noh yg dengan sopan membuka brankas uang rakyat dengan permisi serta senyuman manis",False,2025-06-03 20:01:28
tiktok,Negatif,11.0,bacot x kau Aceh..,False,2025-12-19 16:30:42
tiktok,Negatif,11.0,dah jls2 tertidur masih mungkir.menunduk mendengarkan dengan menunduk tidur itu dah kelihatan bedanya..lagian kalau mendengarkan psti gk menunduk,False,2025-07-24 21:48:23
tiktok,Netral,11.0,"Il n’y a aucune perpective d’avenir au Gabon . Lorsqu’il aura créer des universités digne de ce nom , des emplois pour les jeunes diplômés il pourra nous ressortir son discours . En attendant , toute sa clique de ministre etc.. la plupart ont étudié à l’étranger donc c’est risible .",False,2025-07-17 01:40:41
tiktok,Positif,11.0,Pandji Pragiwaksono mending jadi aktor aja. lebih berbakat di sana menurut keyakinan gue,False,2026-01-07 04:33:22
tiktok,Netral,11.0,Kekuasaan tertinggi ada di tangan paduka maharaja king Bahlil sang pengendali pemerintahan 😂,False,2025-12-07 12:27:43
tiktok,Netral,11.0,"Mikir Buruh, uang iuran untuk memperkaya Presiden Buruh",False,2026-01-08 21:05:56
tiktok,Netral,11.0,ampek besok ini 😭😭😭,False,2025-12-23 18:00:00
tiktok,Netral,11.0,"and now in Indonesia we can't broadcast live on TikTok, the government is doing this to silence us",False,2025-08-30 22:59:55
facebook,Positif,11.0,"Wacana pemilihan kepala daerah oleh DPRD bukan sekadar perubahan mekanisme. Ia mengubah medan pertarungan politik secara total. Dari arena publik menjadi arena elit. Dari popularitas menjadi kalkulasi kursi. Dan di titik ini, tidak semua figur diuntungkan. Vasco Ruseimy adalah contoh paling nyata. Dalam skema pilkada langsung, Vasco diuntungkan oleh eksposur, mobilisasi publik, dan narasi personal. Ia rajin turun ke lapangan, aktif di ruang media, dan membangun pengenalan diri secara konsisten. Strategi ini efektif ketika suara rakyat menjadi penentu utama. Namun jika kepala daerah dipilih oleh DPRD, logikanya berubah. Popularitas publik tidak lagi menjadi faktor dominan. Yang menentukan justru kekuatan fraksi, disiplin partai, dan kesepakatan elit politik. Di sini, figur yang terlalu menonjol secara personal justru bisa menjadi masalah. Bagi DPRD, calon ideal bukan yang paling dikenal publik, melainkan yang paling aman bagi keseimbangan koalisi. Figur yang tidak mengancam posisi partai lain, tidak membawa beban elektoral berlebihan, dan mudah dikendalikan secara politik. Dalam skema ini, partai besar dengan struktur solid seperti PKS memiliki keunggulan, meski tanpa mempopulerkan calon sejak dini. Jika Vasco gagal masuk dalam skema kekuasaan DPRD, dampaknya tidak berhenti di satu periode. Ia berpotensi kehilangan panggung strategis untuk membangun rekam jejak eksekutif. Tanpa jabatan kepala daerah, modal politiknya menuju Pilgub periode berikutnya akan melemah. Popularitas tanpa posisi kekuasaan sering kali cepat aus. Lebih jauh, jika DPRD berhasil mengusung figur kompromi dari internal partai besar, maka ruang Vasco bisa menyempit. Ia bukan hanya kalah secara mekanisme, tapi juga kehilangan momentum politik. Dan dalam politik, momentum sering kali lebih menentukan daripada niat baik dan kerja keras. Kesimpulannya sederhana. Jika kepala daerah dipilih DPRD, maka politik tidak lagi dimenangkan oleh siapa yang paling rajin turun ke rakyat, melainkan oleh siapa yang paling rapi mengunci ruang elite. Dalam kondisi itu, Vasco bukan tidak punya peluang tetapi jalannya menuju Gubernur jelas menjadi lebih terjal.",False,2026-01-08 03:00:21
threads,Netral,11.0,"Termasuk PDIP, yg mengusulkan pemilu tertutup, dimana calon yg lolos itu partai yg menentukan. Jadi rakyat pilih partai, bukan pilih orang.",False,2026-01-02 02:40:19
facebook,Negatif,11.0,Partai PDI PERJUANGAN tegas menolak pemilihan PILKADA dipilih oleh DPRD....!!! kami menjungjung tinggi DEMOKRASI dan kami tidak akan pernah setuju suara rakyat atau pilihan rakyat di wakilkan oleh siapapun...?!!! Sungguh tegas stetment partai berlambangkan BANTENG INI...!!! kabar berita info,True,2026-01-08 11:33:15
facebook,Netral,11.0,"Berdasarkan data Indonesia Corruption Watch (ICW), sebanyak 545 anggota DPRD di Indonesia tercatat terjerat kasus korupsi sepanjang tahun 2010-2024. Angka ini mencerminkan persoalan serius dalam tata kelola dan integritas lembaga perwakilan daerah. Di tengah kondisi tersebut, pemerintah menggulirkan wacana pemilihan kepala daerah oleh anggota DPRD, bukan melalui pemilihan langsung oleh rakyat. Wacana ini menuai sorotan publik, mengingat rekam jejak korupsi di tubuh DPRD yang masih tinggi.",False,2026-01-08 00:35:03
facebook,Positif,11.0,Daripada dikorupsi triliunan sia sia masih lebih baik untuk tetap menjaga marwah demokrasi yg tetap menghargai hak rakyat,True,2026-01-07 23:58:41
tiktok,Negatif,11.0,melihat lh Pian JD mmadahkn 5 JM SDH surut,False,2026-01-06 21:02:58
tiktok,Positif,11.0,"Terimakasih bnyak pak presiden Prabowo atas Bantuan BLT, PKH, Raskin, bedah rumah bagi rumah yg tak layak huni . sangat membantu sekali bagi lansia dan bagi yg kurang mampu. sehat sehat pak , semoga panjang umur pak presiden ku🤲🤲",False,2026-01-04 14:05:53
instagram,Negatif,11.0,Model cak ini cepet giliran UU perampasan aset diliriknya lg idak😂😂😂😂politikus Cakitula kalu Dio berkuasa kalu pacak nak menang tula,False,2025-12-30 08:36:25
tiktok,Negatif,11.0,kita negara yang pertama kali mendukung dan membuat reguladi untuk kripto tapi paling cepat hancurnya 🗿🗿🗿,False,2025-12-05 01:31:38
tiktok,Netral,11.0,salah satu alas aku mau jadi reporter,False,2026-01-02 18:08:07
tiktok,Positif,11.0,banteng hebat demokrasi sejati 🔥🔥,True,2026-01-07 17:13:25
tiktok,Negatif,11.0,DPR nya aja selama ini tidak mewakili rakyat,False,2026-01-02 11:06:12
tiktok,Negatif,11.0,ga usah pada milih dpr dprd percuma,False,2025-12-30 20:39:45
tiktok,Positif,11.0,"saya bukan simpatisan PDIP tapi saya sangat salut kepada partai tersebut, satu satunya partai di indonesia yang prinspi dan ideologi sangat kuat.",False,2026-01-07 15:19:56
facebook,Negatif,11.0,Uda tau mereka bahwa rakyat uda muak akan tingkah lakunya,False,2026-01-05 11:18:50
tiktok,Negatif,11.0,"Ayuu ha pak ae apa jar pian haja, kd lawas lagi pian di DEMO 🤣🤣🤣",True,2026-01-07 17:17:59
tiktok,Negatif,11.0,Alah😭 jalan aspa aja ngga mampu apalagi rigid beton,False,2025-10-04 08:48:45
instagram,Positif,11.0,Setuju dengan pendapat Mas Guntur Romli 🔥🔥🔥,False,2025-12-29 21:59:58
tiktok,Negatif,11.0,Demokrasi Mundur dan Demokrasi Ter Kebiri....! Masyarakat Jadi Penonton bukan Menjadi Pemilih...🙏,True,2025-12-30 05:52:56
instagram,Negatif,11.0,"Kembali k jmn orde baru donk,,,susah2 dpt repormasi 98 ,msa mau di pilih dprd lg tolakkk",True,2025-12-29 15:25:26
tiktok,Negatif,11.0,berati bpk kd melihat dengan sungguh sungguh tuu jd apa pungsinya mata 🤣 aduhh pak masa itu bisa lihat dimn mn bnyaknya lahan tambang 🤦🏻,False,2026-01-07 18:31:45
tiktok,Positif,11.0,PDIP KEREN UNTUK RAKYAT,False,2026-01-08 16:02:18
instagram,Netral,11.0,Orde baru muncul lg 👏👏👏👏,False,2025-12-30 09:16:28
tiktok,Negatif,11.0,warganya keren👍👍👍,False,2025-12-30 13:44:43
instagram,Positif,11.0,Sepakat dengan PKS yang melihat ini tidak secara hitam dan putih. Tapi mengaji lebih dalam🙌,False,2026-01-08 12:02:29
tiktok,Negatif,11.0,🤟🤟🤟AYO....RAKYAT BERSATU LAWAN PERAMPOK HAK KONSTITUSI RAKYAT🤟🤟🤟,True,2026-01-07 17:09:45
instagram,Positif,11.0,Salam hormat Brother…,False,2026-01-06 16:17:45
instagram,Netral,11.0,Ansor di pegang gen z nih 🔥🔥🔥,False,2026-01-03 13:07:00
tiktok,Positif,11.0,wapres yg paling tau diri ya ini 🔥,False,2026-01-02 13:19:57
facebook,Negatif,11.0,"Kalau itu sudh menjadi keputusan final MK knp harus d gugat LG Krn sudh mengikat dan memiliki kekuatan hukum yg tetap, semoga jgn Krn ambisi penguasa rakyat yg jadi korban",True,2026-01-07 20:40:59
instagram,Negatif,11.0,"Msak yg menolak cuma PDI-P? Yg lain? Wakil rakyat 😂 ini yg katanya wakil rakyat,. ESBY sama saja, butuh makan,",True,2026-01-07 01:42:49
tiktok,Negatif,11.0,"makin malah gak tahu diri, kalo masih ke pilih berarti yang salah mah warganya",False,2026-01-07 07:32:17
tiktok,Negatif,11.0,"curiga Gubernurnya pernah sekolah apa enggaknya, bener² asli lulus atau cuman lulus nembak aja. 🗿",False,2025-10-16 13:13:42
tiktok,Netral,11.0,Ich hoffe das es bei Stefan Kuntz nix schlimmes ist 🙏🙏 Ich wünsche ihn alles gute und seiner Familie 🙏,False,2026-01-02 22:58:29
tiktok,Positif,11.0,itulah yg saya jalan kan saat ini,False,2025-10-11 09:27:13
tiktok,Positif,11.0,LUCUUU,False,2025-12-30 15:13:23
tiktok,Positif,11.0,"mengatasi mslh tanpa mslh 👍 tegas, lugas bijak 👍",False,2026-01-06 22:28:02
tiktok,Positif,11.0,Kung Janne,False,2025-11-25 01:37:48
facebook,Negatif,11.0,Tp ktnya gk mau lg milih anggota dewan krn gk ada yg membela rakyat jd knp pula sibuk pilkada yg milih dprd.kita sdh tau dpr dan dprd sama2 korupsi semua pk duit jg setelah mereka jd hrs balek duit itu ujungnya ya korupsi cari proyek.,False,2025-12-29 23:18:00
tiktok,Positif,11.0,saya setuju dengan PDIP,False,2026-01-02 16:30:39
tiktok,Netral,11.0,betulll biaya politik menjadi jadi bupati walkot 5-10miliar gubenur 60-600miliar grogoti apbd dan sumberdaya alam buat balik modal,False,2026-01-07 06:39:47
facebook,Netral,11.0,"Gara""kejadian di pati gerendra langsung mau merubah mekanisme pilkada",False,2026-01-04 10:46:55
instagram,Netral,11.0,"Jaman sidin ne am yang terindah, konser musik, event, dan infrastruktur wisata dibangun 👏👏",False,2026-01-08 03:32:45
tiktok,Netral,11.0,"satu kata buat semua pejabat dikalsel ,,,,,,,,,😭😭😭",False,2026-01-07 12:17:39
tiktok,Netral,11.0,s'mngat trs bpak aing 👍👍 saya dr jabar sllu dukung bpak,False,2026-01-04 13:50:24
tiktok,Negatif,11.0,Apakah selama ini DPRD itu wakil rakyat..DPRD mewakili dirinya dewe & keluargane dan rakyat gak terwakili blas..,False,2025-12-31 16:41:54
tiktok,Positif,11.0,"Kertajati rudet kang, dari bandung tetep mending ke cengkareng. Jam keberangkatan lebih banyak pilihan, pilihan transportasi lebih banyak, harga tiket lebih murah.",False,2025-01-19 05:13:32
tiktok,Positif,11.0,Hoream pak kertajati. Jadwal penerbangan ga banyak.. akses angkutan umum ga banyak pilihan. Saya org bandung lebih sering ke soekarno hatta,False,2025-01-16 22:40:33
tiktok,Netral,11.0,kd nyangka lah Gubernur Kalsel se Plenger ini,False,2026-01-08 10:33:21
tiktok,Positif,11.0,"Semacam skenario film, rapi",False,2026-01-08 06:12:28
facebook,Netral,11.0,Izin komen ya pak paman Semenjak pmn jdi dewan dr putra terbaik ulu idano Tae sebagai dewan perwakilan rakyat Daerah dr putra terbaik ulu idanoi Tae Apa yg pman dobrak dan yang paman ubah dari mau dua periode paman menjadi dewan dari putra terbaik ulu idano Tae.maaf jika lancang atau klo menyinggung perasaan paman🙏,False,2026-01-07 02:47:10
tiktok,Negatif,11.0,Kacau negri ini kalau orang ini terus di kasi panggung,True,2025-11-03 07:49:04
tiktok,Netral,11.0,"Biasanya atasan tambang suka bilang gini... ""yg penting perform"".... 🤝",False,2025-11-26 10:30:51
facebook,Negatif,11.0,ora usah milih dpr,False,2026-01-07 12:31:24
tiktok,Netral,11.0,sao tín đồ công giáo không xin chúa nhà thờ khỏi ngập nhỉ ? hát cho khô cổ mà vẫn bị treo lên dấu cộng.,False,2025-10-10 15:38:53
facebook,Netral,11.0,"ANTISIPASI PARTAI ATAS TAK LAKUKANNYA RAKYAT MENYOBLOS DI PEMILU, MAKA DIBUATLAH SKENARIO MELAWAN DEMOKRASI RAKYAT DWNGAN ALASAN PENGHEMATAN BIAYA PEMILU, YAITU MENYETUJUI DAN MENGESAHKAN CARA PEMILIHAN DI PARTAI.",True,2026-01-07 18:04:01
tiktok,Negatif,11.0,cantik bgt pasti anaknya kembar dua duanya cewe 🥺,False,2025-12-31 23:05:23
tiktok,Netral,11.0,"maaf mo nanya,, dengan nada dering, emang ada gubernur & bupati nya tah di banten ini..?? soal nya blm merasakan kehadiran nya..",False,2026-01-08 11:52:31
tiktok,Netral,11.0,*arrested venezuelan dictator,False,2026-01-04 19:04:50
tiktok,Netral,11.0,Anyone else who feels that this is wrong?,False,2026-01-04 16:48:17
tiktok,Negatif,11.0,"gak ada untungnya,,, yang ada rugi total,,, hanya elit yg punya suara,,, rakyat gak ada suara",False,2026-01-01 22:30:34
tiktok,Negatif,11.0,Mau lawan emak emak 🤣🤣🤣,False,2026-01-07 09:31:45
tiktok,Positif,11.0,terima kasih mas reza,False,2025-08-27 12:54:57
tiktok,Netral,11.0,"mahadang eksrem dl jar sidin hanyar turun,,adakah buhan pian nang malihat paman bajual eskrem😄😄tapuntal tapulilit",False,2026-01-07 15:04:58
tiktok,Netral,11.0,gaji cuma 10 jt tp 1 tongkang ore nya dia di kabaena milyaran tiap minggu 🤣🔥,False,2026-01-01 20:41:16
tiktok,Negatif,11.0,Gerindra makin lama makin ngelunjak,False,2025-12-31 12:28:34
tiktok,Netral,11.0,bu nanti jadi presiden ya,False,2025-09-22 13:47:21
tiktok,Positif,11.0,"Minggu lalu saya sempat masuk ke rumahnya Ibu Sherly di Jakarta. Rumahnya mewah banget, ada belasan kendaraan mewah juga diparkiran ibu. Ibu Sherly benar-benar Sultan.",False,2025-12-21 11:31:17
tiktok,Netral,11.0,Anaknya said : weh mamaku calon idol korea wkwkwk,False,2026-01-08 19:31:14
tiktok,Negatif,11.0,setuju.... No Sawit di Jabar,False,2025-12-31 01:24:29
tiktok,Negatif,11.0,"Wowo bilang pilkada mahal sedangkan dia buat begitu banyak kementrian, satgas dan badan yang entah bener kerja apa gak",False,2026-01-06 15:19:17
facebook,Netral,11.0,"Menangkan PDI-P 2029, rakyat tetap berdaulat",False,2026-01-07 12:12:02
tiktok,Netral,11.0,mungkin ada tugas lain ....g mslh tdk hadir,False,2025-09-18 10:58:58
facebook,Negatif,10.0,"Ini nama nya Kemunduran Demokrasi,..Dan Demokrasi bila kembali masa orba maka demokrasi sudah tidak ada lagi,..maka legimasi kekuasan akan kembali otoriter,..suara rakyat di bungkam,.. dan anggota dewan tidak perlu lagi suara rakyat mendengar keluhan rakyat saja sudah gak penting karena alasan nya satu bukan di pilih oleh rakyat,..anggota dewan gak perlu merakyat karena gak ada sangkut paut nya dengan rakyat,..yang penting anggota dewan menjilat ke partai,..karena partai lah menjamin anggota dewan berkuasa. Nauzubillah Min Dzallik.",True,2025-12-30 06:39:52
tiktok,Netral,10.0,kan ada jalan poros knpa malah lewat jalan tembus😁😁😁,False,2026-01-07 16:07:26
instagram,Positif,10.0,Semangat trus semoga kedepan y keterima jadi pramugari 🔥🔥🔥,False,2026-01-08 03:33:13
tiktok,Netral,10.0,A poll really...,False,2026-01-04 23:55:46
facebook,Positif,10.0,"Pemilihan Anggota DPR RI, DPRD serahkan saja ke Partai.... Gubernur,Walikota dan Bupati serahkan kpd DPRD....pemilihan langsung cukup Presiden dan Wakil Presiden...lebih simple dan masyarakat juga gak diribetkan",False,2026-01-08 01:03:52
tiktok,Negatif,10.0,"barangkali ada yg mau donasi buat saya nambahin mahar, rada lieur aing.",False,2026-01-07 19:02:23
instagram,Positif,10.0,Setuju dgn PDIP,False,2026-01-08 14:31:03
tiktok,Negatif,10.0,pengadilan sesungguhnya kapala desa pucat 😂dlm hati kades ngni tunggu,False,2026-01-07 12:20:30
facebook,Negatif,10.0,Wah ga ada lagi dong yang namanya serangan fajar 😂😂😂😂,False,2026-01-07 16:07:48
tiktok,Positif,10.0,ibuuuuu sehat selalu ya buu... saya bukan orang malut tapi saya ikut bangga dng kinerja ibu... Tuhan Memberkati ibu & keluarga🥰🥰🥰,False,2026-01-06 23:44:04
tiktok,Positif,10.0,keren n tegas n berani terbuka,False,2026-01-06 22:58:10
facebook,Negatif,10.0,Dipilih lewat DPRD atau langsung sama saja ga ada manfaat buat rakyat,False,2025-12-31 11:52:15
instagram,Negatif,10.0,"Tidak ada yang mampu bertan jadi oposisi,takut ngk kebagian jabatan😂",False,2026-01-07 02:21:47
tiktok,Negatif,10.0,lu tau ga si ibarat ke time gtu loh dia tu punya waktu khusus buat diri dia sendiri tanpa gangguan dri siapapun. nah nnti selepas jam itu selesai baru dia seperti biasanya menyapa dan mengelilingi warga/semua orang,False,2025-06-03 18:12:40
facebook,Negatif,10.0,Mau dipilih DPR. D. Tapi Tahun 2029. Masyarakat Tidak lagi Memilih Anggota DPR dari Seluruh Partai Politik Karena DPR tidak dibutuhkan Masyarakat lagi Supaya DPR Bubar itulah Janji janji Masyarakat di Tahun 2029. Kalau DPR Sekarang Paya Untuk Membubarkan Hanya Satu satu Jalan Mencoblos Semua nama nama yang ada seluruh Partai Istilah Duduk Sama Rendah Berdiri Sama Tinggi Salam Waras.,False,2026-01-07 02:39:48
tiktok,Negatif,10.0,Ya untung aja yg jatoh para penjabat orang kaya klo kaya kita sopir yg mengejar 1000rb buat makan anak istri apa enda pusing,False,2026-01-07 15:57:02
threads,Negatif,10.0,"KALAU SAYA SETUJU ""PEMILIHAN KEPALA DAERAH DIPILIH OLEH ANGGOTA DPRD PROVINSI/ DPRD JABUPATEN, ALASAN; 1. BIAYA PILKADA YANG BESAR SEKARANG INI BISA DIARAHKAN UNTUK PEMBANGUNAN DAERAH, SUBSIDI ATAU BEA SISWA , 2. ASN TIDAK TERPECAH2 ASN YANG BERPRESTASI BISA KARIERNYA NAIK, SEKARANG BERPRESTASI ATAU TIDAK KALAU TIDAK MENDUKUNG CALON YANG JADI PASTI DIPINGGIRKAN.",False,2026-01-02 22:41:51
tiktok,Negatif,10.0,bikin kaya jakarta aja. pemilihan kepala daerah cuma untuk gubernur. bupati walikota dipilih sendiri sama gubernurnya,False,2026-01-05 21:46:52
tiktok,Negatif,10.0,pasti mikirin yg lagi viral 🤣,False,2026-01-07 15:03:24
tiktok,Negatif,10.0,Husen lah ngapain jauh jauh,False,2025-01-17 15:26:20
tiktok,Negatif,10.0,Tidak mungkin terjadi. Pasti batal. Banyak yg gak setuju. Bisa2 seluruh daerah bergelora dan menggema,False,2026-01-05 17:52:49
tiktok,Netral,10.0,anak buah bu mega ternyata,False,2025-06-20 17:58:51
facebook,Netral,10.0,"Sebelum Orba reborn, sebaiknya lakukan demo Reformasi jilid 2",True,2026-01-04 10:19:47
facebook,Netral,10.0,"seperti yg prof sebutkan dalam podcast mahfud md, satu kebijakan politik bisa merubah hukum yg sudah dibuat. Mau bersikap dari prespektif politik atau hukum prof??? 😀",False,2026-01-07 18:00:41
tiktok,Negatif,10.0,"lu pada bahas RUU TNI, ga sadar juga kalo bakal ada RUU polri? wkwk",False,2025-03-18 16:10:40
tiktok,Positif,10.0,"kasih pilihan buat rakyat jawa barat buat memilih mau ke bandara mana ,husen oke, kertajati oke. makanya husen harus aktif lagi.",True,2025-01-16 21:41:35
tiktok,Negatif,10.0,ayoo kita dukung bandara Husen aktif lagi...,False,2025-01-17 14:04:34
facebook,Negatif,10.0,Kalau tidak mendukung pasti akan kehilangan kue Kabinet,False,2026-01-08 09:55:07
tiktok,Netral,10.0,upp,False,2026-01-06 00:54:04
tiktok,Netral,10.0,"El tambang , NU 🔥🔥🔥🔥🔥",False,2026-01-06 11:49:25
tiktok,Netral,10.0,tolong ganti gubernur ini pak presiden.,False,2026-01-07 16:46:20
tiktok,Negatif,10.0,heran knpa tanah negara g di kasi ke rakyat kan rakyat yg punya negara,False,2025-01-27 19:45:14
tiktok,Netral,10.0,kita dukung ketegasan KDM demi ketertiban untuk semua masarakat.,False,2025-01-27 09:34:16
tiktok,Negatif,10.0,"AWAL MULA ISU INI MUNCUL YA DARI PAK PRABOWO, PADAHAL YAH MAHAL GA NYA PILKADA ITU ELIT POLITIK KITA, SOAL MAHAL ITU UANG RAKYAT JUGA NGAPAIN NEGARA YANG PUSING",False,2026-01-08 08:13:50
tiktok,Positif,10.0,hanya p.anis yg paling jujur di negeriku🤲🤲🤲,False,2026-01-08 14:49:19
tiktok,Positif,10.0,Selamat bertugas Ibu🤗 Tuhan Yesus yang pegang kendali🙏,False,2025-02-07 22:34:16
tiktok,Negatif,10.0,kecewa dg demokrat knp pak SBY berubah gt pdhl sblmy menolak,True,2026-01-08 08:32:25
facebook,Negatif,10.0,Mui gak usah berpolitik ngurusi umat aja,False,2026-01-08 02:11:18
tiktok,Positif,10.0,MasyaAllah. selamat ibu dan bapak🥰 semoga amanah dan buat maluku utara lebih maju lgi dn terhindar dari korupsi,False,2025-02-07 22:13:32
tiktok,Positif,10.0,komen pertama bang sampean selalu bener 👍👍👍,False,2026-01-08 08:09:00
tiktok,Netral,10.0,ujung2nya pemilihan presiden dipilih mpr 😡,False,2026-01-06 10:19:34
instagram,Negatif,10.0,"Kadang bingung, kenapa yah se serakah itu mereka? Bukannya mereka hanya ingin uang dan kekuasaan, bukannya itu sudah semua mereka dapatkan? Kenapa masih mau lebih dan lebih?",False,2025-12-09 23:51:14
instagram,Netral,10.0,JANGAN PILIH PARTAI YG MENDUKUNG PILKADA TAK LANGSUNG ATAU DI PILIH OLEH ANGGOTA DPRD BUKAN OLEH WARGA/MASYARAKAT,False,2026-01-03 05:44:12
tiktok,Positif,10.0,"PDIP, Setia di Garis Rakyat",False,2026-01-06 23:36:31
instagram,Negatif,10.0,kok bisa hampir semua partai setuju? pada dikasih kursi ya sm wowo?,False,2026-01-01 08:49:36
tiktok,Negatif,10.0,eta si duta tenar aya di tukang,False,2026-01-07 06:48:33
tiktok,Netral,10.0,tolong bapak itu dijadikan pemerintahan DPR ataw mentri,False,2025-06-21 18:42:01
tiktok,Negatif,10.0,yg dblg ahok di prov riau itu partai nya golkar 💀 krna jaman orba sampai 2015 yg pegang suara di riau adalah partai golkar,False,2026-01-07 16:38:20
facebook,Netral,10.0,"Kalau ndak ada yg mau ikut milih DPRD dan DPR siapa yg akan memilih kepala daerah,jujur suara saya ndak mau diwakilkan untuk memilih kepala daerah.",False,2025-12-29 23:37:21
tiktok,Negatif,10.0,partai² dan anggota dprd akan makin kaya jika pemilihan kembali ke jaman orba...,False,2026-01-07 06:06:53
facebook,Negatif,10.0,"Golkar dan sempalannya (Gerindra, Nasdem, Demokrat) begitu juga P3 dan sempalannya (PKB, PAN) adalah partai yg haus kekuasaan, kini tinggal PDIP dan PKS (walau blm menentukan sikap secara tegas) yg msh menjaga kedaulatan rakyat dan amanat Reformasi, secara hitung2an suara kedua partai ini pasti kalah, tp minimal keputusan itu tidak bulat. Jika UU ini diloloskan DPR RI, maka kita berharap palu MK dpt membatalkannya",True,2026-01-06 23:47:40
instagram,Netral,10.0,Kepala daerah harus eselon level atas dan pernah sekolah ilmu pemerintahan sejenis IPDN,True,2025-12-30 11:30:05
tiktok,Negatif,10.0,"kok Demokrat aja, semua kan gitu, kecuali pdip",True,2026-01-07 19:15:03
instagram,Positif,10.0,Menuju kemunduran🙌🙌,False,2025-12-30 04:14:02
instagram,Negatif,10.0,"Konyol. Yg bikin mahal gara2 lu lu juga, skrg jaman digitalisasi.",True,2025-12-22 13:32:33
tiktok,Negatif,10.0,mereka tdk ada hak untuk menangkap. lapor balik mereka supaya tdk asal tangkap krn negara ini sdh di atur oleh uu.,False,2025-05-06 21:08:56
tiktok,Negatif,10.0,🤟🤟🤟🤟🤟🤟🤟🤟🤟🤟 gk akan tumbang,False,2026-01-08 21:15:06
instagram,Netral,10.0,Udh di bilang sama org org pinter sebelum kepilih kemarin. Skrg terbukti,False,2025-12-30 04:11:18
tiktok,Netral,10.0,antar ja sdh ke sambang lihum,False,2026-01-06 17:51:10
tiktok,Netral,10.0,siapa dulu donk? ibu... gitu lho... ya allah ibu.. ♥️salam sehat selalu ibu saya WNI Singapore. salam merdeka indonesia ♥️🤟,False,2026-01-08 20:37:11
facebook,Negatif,10.0,Sepertinya partai partai pecahan golkar sebagai penguasa ORBA mulai bersatu... Dan menunjukkan aslinya...,True,2025-12-30 02:40:00
tiktok,Positif,10.0,pdip jaya,False,2026-01-08 07:23:42
tiktok,Negatif,10.0,"gak ngaruh juga sih sebenarnya,menurut saya cukup presiden aja dipilih oleh rakyat.sbb pilkada yg menghabiskan uang negara trilunan itu tetap aja yg dapat yg duit banyak dan anggota partai.",False,2026-01-06 00:12:25
instagram,Negatif,10.0,Rawan 86 bagi2😂😂😂😂,True,2025-12-22 14:00:03
facebook,Netral,10.0,"Ambó urongo2 baya bakibo sondaodo.. Hahahaha Uila ba utahó kata2 da'a baya, hana Somasi2 dódó baya .. Hahaha",False,2026-01-07 01:55:59
tiktok,Positif,10.0,UNGGUL TINA NYANDUNG NA 😂 TETAP SETIA 03🤟🥰,False,2025-04-17 13:41:11
tiktok,Netral,10.0,What does he have?,False,2025-10-26 21:59:39
tiktok,Positif,10.0,keren mbaknya👍👍,False,2026-01-02 06:50:25
tiktok,Negatif,10.0,berarti agota dprd membiarkan anak sekolah bebas berbuat apa aja,False,2025-10-15 23:32:59
tiktok,Netral,10.0,"Saya pilih Bupati Sidrap, tidak banyak ngomong tapi semua terbukti,Kita lihat pemilihan gubernur berikutnya, semoga Bupati Sidrap mencalonkan nanti👍",False,2026-01-04 19:20:38
tiktok,Netral,10.0,Gubernur aceh bener2 sendiri coy..,False,2025-12-14 21:42:18
tiktok,Netral,10.0,go Indonesia gooo🙏🇬🇷,False,2025-08-31 03:07:29
tiktok,Positif,10.0,lagunya kok cocok jadi lagu piala dunia,False,2026-01-04 03:57:21
tiktok,Netral,10.0,"and the government can get more than $100,000 per month just by sitting on their desk and do nothing",False,2025-08-31 06:22:12
tiktok,Negatif,10.0,"kandangin pa,tuman",False,2026-01-04 20:30:16
tiktok,Positif,10.0,"sumpah gua suka sama cara ceplas ceplos nya wehh, Asik kena tapi gak bikin sakit hati gimana ya 😭",False,2025-12-05 18:50:35
tiktok,Positif,10.0,"jika kuat dalam iman, inilah buah dari Roh itu, Tuhan memberkati Bu🙏",False,2025-10-09 14:02:27
tiktok,Negatif,10.0,mê muội,False,2025-10-08 14:06:07
tiktok,Netral,10.0,Wkwkwk julidnya sefrekuensi 😭😭,False,2025-12-05 20:01:58
tiktok,Netral,10.0,mari silaturahmi ke akun Erablue,False,2025-12-30 18:16:47
tiktok,Netral,10.0,say it louderrr queeeenn🥵💅🏼🔥,False,2025-11-22 21:38:35
tiktok,Netral,10.0,rich dr dalam kandungan dia anjir😭,False,2025-11-23 01:24:35
tiktok,Negatif,10.0,"GEROMBOLAN ABAH ITU KANG, LAGI OMON OMON",False,2026-01-04 16:19:53
